,name,text
15,Graham Chapman," Much of Scott's greatest work, and I'm thinking 
            here particularly of 'Heart of Midlothian' and 'Old Mortality' for 
            example, was concerned with... "
16,Terry Jones," Forestry research here has shown that the wholly 
            synthetic soft timber fibre can be created... "
17,John Cleese," In the Waverley novels... Scott was 
            constantly concerned to protect a way of life... "
18,John Cleese," ....safeguarding nationalist traditions 
            and aspiration, within the necessary limitations of the gothic 
            novel... "
0,Eric Idle," (ERIC) Tomorrow night comedy returns to 
            BBC 'IV with a new series of half-hour situation comedies for you to 
            spot the winners. Ronnie Thompson stars in 'Dad's Doctor'... "
1,Eric Idle," ... the daffy exploits of the RAMC 
            training school. He's in charge of a group of mad medicos, and when 
            they run wild it's titty jokes galore. "
2,Eric Idle," ... the kooky oddball laugh-a-minute 
            fun-a-plenty world of unnatural sexual practices. "
3,Eric Idle," Edie Phillips-Bong plays Kevin Vole, the 
            program planner with a problem and his comic attempts to pass the 
            time. Week six sees the return of 'Up The Palace'... "
4,Eric Idle," ... the zany exploits of a wacky Queen, 
            and that's followed by 'Limestone, Dear Limestone'... "
5,Eric Idle," ... the wacky days of the late 
            Pleistocene era when much of Britain's rock strata was being formed. 
            All this and less on 'Comedy Ahoy'. But now, BBC Television is 
            closing down for the night. Don't forget to switch off your sets. 
            Goodnight. "
0,David Hamilton," Good evening. We've got an action-packed evening for you 
            tonight on Thames, but right now here's a rotten old BBC 
            program. "
1,John Cleese, 
0,Eric Idle," Ladies and gentlemen, Mr. Chairman, friends of the 
            society, your dummy Royal Highness. "
0,Terry Jones," My congratulations, Wilde. Your latest play is a 
            great success. The whole of London's talking about you. "
1,Graham Chapman," There is only one thing in the world worse than 
            being talked about, and that is not being talked about. "
2,Terry Jones, Very very witty ... very very witty. 
3,John Cleese," There is only one thing in the world worse than 
            being witty, and that is not being witty. "
4,Graham Chapman, I wish I had said that. 
5,John Cleese," You will, Oscar, you will. "
6,Graham Chapman," Your Majesty, have you met James McNeill Whistler?
            "
7,Terry Jones," Yes, we've played squash together. "
8,Graham Chapman," There is only one thing worse than playing squash 
            together, and that is playing it by yourself. "
9,John Cleese," You did, Oscar, you did. "
10,Terry Jones," You really must forgive me, Wilde, I've got to get 
            back up the Palace. "
11,Graham Chapman," Your Majesty is like a big jam doughnut with cream 
            on the top. "
12,Terry Jones, I beg your pardon? 
13,Graham Chapman, Um ... It was one of Whistler's. 
14,John Cleese, I never said that. 
15,Graham Chapman," You did, James, you did. "
16,John Cleese," ... Well, Your Highness, what I meant was that, 
            like a doughnut, um, your arrival gives us pleasure and your 
            departure only makes us hungry for more. "
17,Terry Jones, What? 
18,John Cleese, It was one of Wilde's. One of Wilde's. 
19,Graham Chapman, It sodding was not! It was Shaw!
20,Michael Palin," I ... I merely meant, Your Majesty, that you shine 
            out like a shaft of gold when all around is dark. "
21,Terry Jones, 
22,Graham Chapman, 
23,John Cleese," Before you arrive -- before you arrive is 
            pleasure, and after is a pain in the dong. "
24,Terry Jones, What? 
25,John Cleese," One of Shaw's, one of Shaw's"
26,Michael Palin," You bastards. Um ... what I meant, Your Majesty, 
            what I meant ... "
27,Graham Chapman," We've got him, Jim. "
28,John Cleese," Come on, Shaw-y. "
29,Graham Chapman," Come on, Shaw-y. "
30,Michael Palin, I merely meant ... 
31,Graham Chapman," Come on, Shaw-y. "
32,John Cleese," Let's have a bit of wit, then, man. "
33,Graham Chapman," Come on, Shaw-y. "
34,Michael Palin, 
0,Terry Gilliam," Yes, Charwoman! Sweeping away the last remnants of male 
            chauvinism, polishing off all who dare stand in her way, and 
            cleaning up all in the publishing game. All this and more as once 
            again Charwoman takes to the skies."
0,Eric Idle," Ladies and gentlemen, seldom can it have been a greater pleasure 
            and privilege than it is for me now to announce that the next award 
            gave me the great pleasure and privilege of asking a man without 
            whose ceaseless energy and tireless skill the British Film Industry 
            would be today. I refer of course to my friend and colleague, Mr. 
            David Niven. "
1,Eric Idle," Before we hear the joint winner, let's see the one that came 
            sixth. Let us see Pier Paolo Pasolini's latest film. "
0,Graham Chapman," Aye, I mean there's lots of people making 
            love, but there's no mention of Geoff Boycott's average. "
1,John Cleese, 
2,Michael Palin," And in t'film, we get Fred Titmus... "
3,John Cleese," Si, Titmus, si, si ... "
4,Michael Palin," ... the symbol of man's regeneration 
            through radical Marxism ... fair enough ... but, but we never once 
            get a chance to see him turn his off-breaks on that Brisbane sticky.
            "
5,Eric Idle," Aye, and what were all that dancing 
            through Ray Illingworth's innings? Forty-seven not out and the bird 
            comes up and feeds him some grapes!"
0,Eric Idle, 
1,John Cleese," Er, hello Mr. and Mrs. and Mrs. Zambesi? "
2,John Cleese," No, I've just come to say that he's on his way. Would 
            you sign this please. "
3,John Cleese, Thank you very much. 
4,John Cleese, Thank you. Sorry to bother you. 
5,John Cleese, Thank you. 
6,John Cleese," Um, he's just coming now. "
7,John Cleese, Here he is. 
8,Michael Palin," Good morning -- Mr. and Mrs. and Mrs. Zambesi?
            "
9,Michael Palin, 
10,Michael Palin," Yes, we sell a lot of these. Right, shall we try 
            a fitting? "
11,Michael Palin," No, madam, you just strap it on. "
12,Michael Palin," Not the Roadster, madam, no. You're thinking of 
            the Brainette Major. "
13,Michael Palin, Forty-for-and-six. 
14,Michael Palin," Not with the Curry's surgery we use, no, madam.
            "
15,Michael Palin, It's color. Right. 
16,Michael Palin, Quiet please. It's not adjusted yet. 
17,Michael Palin," Right, one, two, three ... "
18,Michael Palin," Quiet please. Mrs. Zambesi, who wrote the theory 
            of relativity? "
19,Michael Palin," Quiet, please! "
20,Michael Palin, Good. 
21,Michael Palin, Right. That'll be 13/6d please. 
22,Michael Palin," She can take it off at night, unless she wants 
            to read, of course. And don't ask her too many questions because it 
            will get hot. If you do have any trouble here is my card. "
23,John Cleese," Er, He's gone now. "
0,John Cleese," Blood donors that way, please. "
1,John Cleese, Thank you. 
2,Eric Idle, (whispering) 
3,John Cleese, What? 
4,Eric Idle, (whispering) 
5,John Cleese," No, no. I'm sorry, but 'no'. "
6,Eric Idle, (whispering) 
7,John Cleese," No, you may not give urine instead of blood. "
8,Eric Idle, (whispering) 
9,John Cleese," No. Well, I don't care if you want to. "
10,Eric Idle, (whispering) 
11,John Cleese, No. There is no such thing as a urine bank. 
12,Eric Idle, Please. 
13,John Cleese," No. We have no call for it. We've quite enough of it without 
            volunteers coming in here donating it. "
14,Eric Idle, Just a specimen? 
15,John Cleese," No. We don't want a specimen. We either want your blood or 
            nothing. "
16,Eric Idle, I'll give you some blood if you'll give me... 
17,John Cleese, What? 
18,Eric Idle, ...a thing to do some urine in. 
19,John Cleese," No, no. Just go away, please. "
20,Eric Idle," Anyway, I don't want to give you any blood. "
21,John Cleese," Fine. Well, you don't have to, you see. Just go away. "
22,Eric Idle, Can I give you some spit? 
23,John Cleese, No. 
24,Eric Idle, Sweat? 
25,John Cleese, No. 
26,Eric Idle, Ear wax? 
27,John Cleese," No. Look, this is a blood bank. All we want is blood. "
28,Eric Idle, All right. I'll give you some blood. 
29,John Cleese, Where did you get that? 
30,Eric Idle, Today. It's today's. 
31,John Cleese, What group is it? 
32,Eric Idle, What groups are there? 
33,John Cleese," There's 'A',-- "
34,Eric Idle, It's 'A'. 
35,John Cleese," (sniff) Wait a moment. It's mine. This blood is mine! What are 
            you doing with it?"
