,name,text
2,Michael Palin," Oh indeed - if only for the composition 
            alone. The strength of those foreground figures ... the firmness of 
            the line... "
3,Eric Idle," Yes, the confidence of the master at the 
            height of his powers. "
4,Terry Gilliam, Yes? 
5,Terry Jones," Hello sonny, your dad in.? "
6,Terry Gilliam, Yes. 
7,Terry Jones," Could I speak to him please? It's the man from 
            'The Hay Wain'. "
8,Terry Gilliam, Who? 
9,Terry Jones, The man from 'The Hay Wain' by Constable. 
10,Terry Gilliam," Dad... it's the man from 'The Hay Wain' by 
            Constable to see you. "
11,Graham Chapman, Coming. 
12,Graham Chapman, Hello? How are you? Come on in. ' 
13,Terry Jones," No, no can't stop, just passing by, actually. "
14,Graham Chapman," Oh, where are you now? "
15,Terry Jones," Well may you ask. We just been moved in next to a 
            room full of Brueghels ... terrible bloody din. Skating all hours of 
            the night. Anyway, I just dropped in to tell you there's been a 
            walk-out in the Impressionists. "
16,Graham Chapman," Walk-out, eh? "
17,Terry Jones," Yeah. It started with the 'Deieuner Sur L'Herbe' 
            lot, evidently they were moved away from above the radiator or 
            something. Anyway, the ImpresSionists are all out. Gainsborough's 
            Blue Boy's brought out the eighteenth-century English portraits, the 
            Flemish School's solid, and the German woodcuts are at a meeting 
            now. "
18,Graham Chapman," Right. Then I'll get the Renaissance School out.
            "
19,Terry Jones," OK, meeting 4.30 - 'Bridge at Aries'. "
20,Graham Chapman," OK, cheerio - good luck, son. "
21,Terry Jones, OK. 
22,Graham Chapman, Right - everybody out. 
23,John Cleese," What am I bid for Vermeer's 'Lady Who Used to 
            be at a Window'? Do I hear two bob? "
24,John Cleese," Gone. Now what am I bid for another great 
            bargain? Edward Landseer's 'Nothing at Bay'. "
0,Michael Palin, Jenkins. 
1,Eric Idle," Yes, sarge? "
2,Michael Palin," What are you going to do when you get back to 
            Blighty? "
3,Eric Idle," I dunno, sarge. I expect I'll look after my mum. 
            She'll be getting on a bit now. "
4,Michael Palin, Got a family of your own have you? 
5,Eric Idle," No - she's all I got left now. My wife, Doreen 
            ... she... I got a letter. "
6,Michael Palin," You don't have to tell me, son. "
7,Eric Idle," No, sarge, I'd like to tell you. You see, this 
            bloke from up the street... "
8,Graham Chapman," OK, chaps, at ease. I've just been up the line...
            "
9,Michael Palin," Can we get through, sir? "
10,Graham Chapman," No, I'm afraid we'll have to make a break for it at 
            nightfall. "
11,Michael Palin," Right, sir. We're all with yer. "
12,Graham Chapman," Yes I know, that's just the problem, sergeant. How 
            many are there of us.? "
13,Michael Palin," Well there's you, me, Jenkins, Padre, Kipper, 
            there's five, sir. "
14,Graham Chapman, And only rations for... 
15,Michael Palin," Four, sir. "
16,Graham Chapman," Precisely. I'm afraid one of us will have to take 
            the 'other' way out. "
17,John Cleese," I'm a goner, major. Leave me, I'm ... I'm not a 
            complete man anymore. "
18,Graham Chapman, You've lost both your arms as well. 
19,John Cleese, Yes. Damn silly really. 
20,Graham Chapman," No, no, we'll draw for it. That's the way we do 
            things in the army. "
21,Michael Palin, The straws! 
22,Graham Chapman," Right now, the man who gets the shortest strain 
            knows what to do "
23,Michael Palin," Looks like you, sir. "
24,Graham Chapman," Is it? What did we say, the longest straw was it?
            "
25,Michael Palin," No, shortest, sir. "
26,Graham Chapman," Well we'd better do it again, there's obviously 
            been a bit of a muddle. "
27,Eric Idle," How about one potato, two potato, sir? "
28,Graham Chapman," Don't be childish, Jenkins. No, I think, I think 
            firsties would be best. OK, so hands behind backs. After three, OK, 
            one, two, three."
29,Michael Palin," Not stone, sir. "
30,Graham Chapman, They're very good scissors 
31,Michael Palin," No arms, sir. "
32,Graham Chapman," Oh, I'm terribly sorry, I'm afraid I didn't... tell 
            you what. All those people who don't want to stay here and shoot 
            themselves raise their arms. "
33,John Cleese," Stop it! Stop it! Stop this ... this hideous 
            facade. "
34,Michael Palin," Easy, padre! "
35,John Cleese," No; no, I must speak· When I, when I came to this 
            war, I had two arms, two good arms, but when the time came to... to 
            lose one, I .. I gave it gladly, I smiled as they cut if off, "
0,Graham Chapman," All our patients here are suffering from 
            severe over-acting. "
1,Michael Palin," A horse. A 'horse. My kingdom for a horse.
            "
2,Graham Chapman," Most of these cases are pretty unpleasant. 
            Nurse... "
3,Eric Idle," A horse, a horse, my kingdom for a horse.
            "
4,Graham Chapman," But in here we have some very nasty cases 
            indeed. "
0,Michael Palin, Good evening. First take a bunch of flowers...
0,Eric Idle," You sit here, dear."
1,Graham Chapman, All right.
2,Eric Idle, 
3,Terry Jones, Morning!
4,Eric Idle," Well, what've you got?"
5,Terry Jones," Well, there's egg and bacon; egg sausage and 
            bacon; egg and spam; egg bacon and spam; egg bacon sausage and spam; 
            spam bacon sausage and spam; spam egg spam spam bacon and spam; spam 
            sausage spam spam bacon spam tomato and spam;"
6,Terry Jones," ...spam spam spam egg and spam; spam spam spam 
            spam spam spam baked beans spam spam spam..."
7,Terry Jones," ...or Lobster Thermidor au Crevettes with a 
            mornay sauce served in a Provencale manner with shallots and 
            aubergines garnished with truffle pate, brandy and with a fried egg 
            on top and spam."
8,Graham Chapman, Have you got anything without spam?
9,Terry Jones," Well, there's spam egg sausage and spam, that's 
            not got much spam in it."
10,Graham Chapman, I don't want ANY spam!
11,Eric Idle, Why can't she have egg bacon spam and sausage?
12,Graham Chapman, THAT'S got spam in it!
13,Eric Idle," Hasn't got as much spam in it as spam egg sausage and 
            spam, has it?"
14,Graham Chapman," Could you do the egg bacon spam and sausage without 
            the spam then?"
15,Terry Jones, Urgghh!
16,Graham Chapman, What do you mean 'Urgghh'? I don't like spam!
17,Terry Jones, Shut up!
18,Terry Jones, Shut up! 
19,Graham Chapman, 
20,Eric Idle," Sshh, dear, don't cause a fuss. I'll have your spam. 
            I love it. I'm having spam spam spam spam spam spam spam beaked 
            beans spam spam spam and spam!"
21,Terry Jones, Shut up!! Baked beans are off.
22,Eric Idle," Well could I have her spam instead of the baked beans 
            then?"
23,Terry Jones, You mean spam spam spam spam spam spam... 
0,John Cleese, 
0,John Cleese," The coal miners of Wales have long been famed 
            for their tough rugged life hewing the black gold from the 
            uncompromising hell of one mile under. This is "
1,Graham Chapman," Don't you talk to me like that, you lying 
            bastard. "
2,Terry Jones," You bleeding pig. You're not fit to be down 
            a mine. "
3,Graham Chapman," Typical bleeding Rhondda, isn't it. You think 
            you're so bloody clever. "
4,Eric Idle," You bloody fighting again. Break it up or I'll 
            put this pick through your head. Now what's it all about? "
5,Graham Chapman, He started it. 
6,Terry Jones," Oh, you bleeding pig, you started it. "
7,Eric Idle," I don't care who bloody started it. What's it 
            about? "
8,Terry Jones," Well ... he said the bloody Treaty of 
            Utrecht was I713. "
9,Graham Chapman, So it bloody is. 
10,Terry Jones," No it bloody isn't. It wasn't ratified 'til 
            February 17 14. "
11,Graham Chapman," He's bluffing. You're mind's gone, Jenkins. 
            You're rubbish. "
12,Eric Idle," He's right, Jenkins. It was ratified September 
            1713. The whole bloody pit knows that. Look in Trevelyan, page 468.
            "
13,Michael Palin," He's thinking of the Treaty of bloody 
            Westphalia. "
14,Terry Jones," Are you saying I don't know the difference 
            between the War of the bloody Spanish Succession and the Thirty 
            bloody Years War? "
15,Michael Palin," You don't know the difference between the 
            Battle of Borodino and a tiger's bum. "
16,Eric Idle," Break it up, break it up. "
17,Ian Davidson," Hey, gaffer, can you settle something? 
            Morgan here says you find the abacus between the triglyphs in the 
            frieze section of the entablature of classical Greek Doric temples.
            "
18,Eric Idle," You bloody fool, Morgan, that's the metope. The 
            abacus is between the architrave and the aechinus in the capital.
            "
19,Terry Gilliam, You stinking liar. 
20,Eric Idle," Oh, most magnificent and merciful majesty, master 
            of the universe, protector of the meek, whose nose we are not worthy 
            to pick and whose very feces are an untrammelled delight, and whose 
            peacocks keep us awake all hours of the night with their noisy 
            lovemaking, we beseech thee, tell thy humble servants the name of 
            the section between the triglyphs in the frieze section of a 
            classical Doric entablature. "
